place_standardized_id,place_standardized,country_code,place_standardized_cc,authority_file_uri,latitude,longitude,region,n
7610,Pérouse,FR,Pérouse FR,http://sws.geonames.org/2987921/,47.63689,6.89174,D,0
7611,Persingen,NL,Persingen NL,http://sws.geonames.org/2748646/,51.84083,5.91806,A,0
7612,Péta,GR,Péta GR,http://sws.geonames.org/255458/,39.16667,21.03472,I,0
7613,Peterhof,RU,Peterhof RU,http://sws.geonames.org/510291/,59.88333,29.9,C,0
7614,Petershausen,DE,Petershausen DE,http://sws.geonames.org/2854646/,48.40967,11.47056,D,0.6931471805599453
7615,Peterslahr,DE,Peterslahr DE,http://sws.geonames.org/2854626/,50.61667,7.46667,D,0
7616,Petting,DE,Petting DE,http://sws.geonames.org/2854561/,47.91232,12.81512,D,0
7617,Pettingen,LU,Pettingen LU,http://sws.geonames.org/2960183/,49.77028,6.10917,F,0
7618,Pezë Helmes,AL,Pezë Helmes AL,http://sws.geonames.org/3184469/,41.27111,19.71389,I,0
7619,Pézenas,FR,Pézenas FR,http://sws.geonames.org/2987441/,43.45953,3.42384,F,1.9459101490553132
7620,Pfaffenheim,FR,Pfaffenheim FR,http://sws.geonames.org/2987432/,47.98567,7.28928,D,0
7621,Pfalzgrafenweiler,DE,Pfalzgrafenweiler DE,http://sws.geonames.org/2854252/,48.5265,8.56582,D,0
7622,Pfarrweisach,DE,Pfarrweisach DE,http://sws.geonames.org/2854167/,50.15,10.73333,D,0
7623,Pfeddersheim,DE,Pfeddersheim DE,http://sws.geonames.org/2854153/,49.63572,8.27922,D,1.0986122886681098
7624,Pforzheim,DE,Pforzheim DE,http://sws.geonames.org/2853969/,48.88436,8.69892,D,0
7625,Pfullingen,DE,Pfullingen DE,http://sws.geonames.org/2853928/,48.46458,9.22796,D,0
7626,Pfungstadt,DE,Pfungstadt DE,http://sws.geonames.org/2853924/,49.80557,8.60307,D,0
7627,Philippeville,BE,Philippeville BE,http://sws.geonames.org/2789016/,50.19612,4.54374,F,0
7628,Picher,DE,Picher DE,http://sws.geonames.org/2853889/,53.34796,11.34672,B,0
7629,Pieris,IT,Pieris IT,http://sws.geonames.org/3170827/,45.81243,13.44917,H,0
7630,Pierrevillers,FR,Pierrevillers FR,http://sws.geonames.org/2987218/,49.22468,6.10337,F,0
7631,Piesendorf,AT,Piesendorf AT,http://sws.geonames.org/2768837/,47.29077,12.71839,D,0
7632,Piesport,DE,Piesport DE,http://sws.geonames.org/2853779/,49.8864,6.91649,D,0
7633,Pinnow,DE,Pinnow DE,http://sws.geonames.org/2853647/,53.60164,11.54577,B,0.6931471805599453
7634,Pinzberg,DE,Pinzberg DE,http://sws.geonames.org/2853627/,49.68971,11.10207,D,0
7635,Piringen,BE,Piringen BE,http://sws.geonames.org/2788941/,50.78666,5.41822,A,0
7636,Pittem,BE,Pittem BE,http://sws.geonames.org/2788925/,50.99279,3.26317,A,0
7637,Plainfeld,AT,Plainfeld AT,http://sws.geonames.org/2768728/,47.83333,13.18333,D,0
7638,Plaisir,FR,Plaisir FR,http://sws.geonames.org/2986930/,48.82319,1.9541,F,0
7639,Plattenburg,DE,Plattenburg DE,http://sws.geonames.org/2853332/,52.95919,12.02951,B,0
7640,Plau am See,DE,Plau am See DE,http://sws.geonames.org/2853297/,53.45821,12.26246,B,0
7641,Plaus,IT,Plaus IT,http://sws.geonames.org/3170562/,46.65623,11.04178,D,0
7642,Plech,DE,Plech DE,http://sws.geonames.org/2853278/,49.65235,11.46928,D,0
7643,Pleidelsheim,DE,Pleidelsheim DE,http://sws.geonames.org/2853266/,48.9592,9.20311,D,0
7644,Plessé,FR,Plessé FR,http://sws.geonames.org/2986785/,47.5418,-1.88609,F,0
7645,Pleure,FR,Pleure FR,http://sws.geonames.org/2986759/,46.91717,5.45439,F,0
7646,Pliening,DE,Pliening DE,http://sws.geonames.org/2853200/,48.19556,11.80069,D,0
7647,Pliska,BG,Pliska BG,http://sws.geonames.org/728199/,43.36667,27.11667,I,0
7648,Plochingen,DE,Plochingen DE,http://sws.geonames.org/2853180/,48.71067,9.41949,D,0
7649,Plöwen,DE,Plöwen DE,http://sws.geonames.org/2853111/,53.46393,14.26472,B,0
7650,Pocking,DE,Pocking DE,http://sws.geonames.org/2853065/,48.40149,13.31315,D,0
7651,Poelkapelle,BE,Poelkapelle BE,http://sws.geonames.org/2788822/,50.9179,2.95677,A,0
7652,Poesele,BE,Poesele BE,http://sws.geonames.org/2788817/,51.03452,3.51687,A,0
7653,Pohnsdorf,DE,Pohnsdorf DE,http://sws.geonames.org/2852957/,54.23955,10.24896,B,0
7654,Polán,ES,Polán ES,http://sws.geonames.org/2512437/,39.78765,-4.16792,G,0
7655,Pölich,DE,Pölich DE,http://sws.geonames.org/2852882/,49.8,6.85,D,0
7656,Poliez-le-Grand,CH,Poliez-le-Grand CH,http://sws.geonames.org/8533259/,46.63539,6.66618,D,0
7657,Polis-Vale,AL,Polis-Vale AL,http://sws.geonames.org/834135/,41.15583,20.21528,I,0
7658,Pollhagen,DE,Pollhagen DE,http://sws.geonames.org/2852847/,52.38529,9.18813,B,0
7659,Pollinkhove,BE,Pollinkhove BE,http://sws.geonames.org/2788788/,50.97118,2.7326,A,0
7660,Polstead,GB,Polstead GB,http://sws.geonames.org/2640149/,52.00717,0.90236,E,0
7661,Pomer,ES,Pomer ES,http://sws.geonames.org/3113239/,41.63765,-1.84104,G,0
7662,Pontarlier,FR,Pontarlier FR,http://sws.geonames.org/2986302/,46.90347,6.35542,D,0
7663,Pont-Audemer,FR,Pont-Audemer FR,http://sws.geonames.org/2986294/,49.35,0.51667,F,0
7664,Pont-de-Vaux,FR,Pont-de-Vaux FR,http://sws.geonames.org/2986227/,46.43326,4.94473,F,0
7665,Ponte de Lima,PT,Ponte de Lima PT,http://sws.geonames.org/2736041/,41.76719,-8.58393,G,0
7666,Poppel,BE,Poppel BE,http://sws.geonames.org/2788724/,51.44565,5.0433,A,0.6931471805599453
7667,Poppenbüll,DE,Poppenbüll DE,http://sws.geonames.org/2852675/,54.36088,8.7612,B,0
7668,Pordic,FR,Pordic FR,http://sws.geonames.org/2986066/,48.57051,-2.81783,F,1.3862943611198906
7669,Pornuse,EE,Pornuse EE,http://sws.geonames.org/588011/,58.14889,25.42111,B,0
7670,Porrentruy,CH,Porrentruy CH,http://sws.geonames.org/2659171/,47.41728,7.07573,D,0
7671,Portomarín,ES,Portomarín ES,http://sws.geonames.org/3112692/,42.8062,-7.61644,G,0
7672,Posterstein,DE,Posterstein DE,http://sws.geonames.org/2852499/,50.86667,12.26667,D,0
7673,Postoloprty,CZ,Postoloprty CZ,http://sws.geonames.org/3067770/,50.35979,13.70291,D,0
7674,Póvoa de Tonda,PT,Póvoa de Tonda PT,http://sws.geonames.org/2735788/,40.49368,-8.04263,G,0
7675,Prabuty,PL,Prabuty PL,http://sws.geonames.org/3088161/,53.755,19.20547,B,0
7676,Prado,ES,Prado ES,http://sws.geonames.org/3112943/,41.92077,-5.42027,G,0
7677,Prato,IT,Prato IT,http://sws.geonames.org/3169911/,46.37364,13.30659,D,0
7678,Prees,GB,Prees GB,http://sws.geonames.org/2639935/,52.89689,-2.66401,E,0
7679,Preetz,DE,Preetz DE,http://sws.geonames.org/2852280/,54.2354,10.27795,B,0
7680,Présentevillers,FR,Présentevillers FR,http://sws.geonames.org/2985415/,47.50108,6.73025,D,0
7681,Prettin,DE,Prettin DE,http://sws.geonames.org/2852168/,51.66077,12.92353,D,0
7682,Prinzendorf an der Zaya,AT,Prinzendorf an der Zaya AT,http://sws.geonames.org/2768317/,48.6,16.72083,D,0
7683,Prötzel,DE,Prötzel DE,http://sws.geonames.org/2851850/,52.63723,13.98783,B,0
7684,Prutz,AT,Prutz AT,http://sws.geonames.org/2768291/,47.08333,10.66667,D,0
7685,Puiflijk,NL,Puiflijk NL,http://sws.geonames.org/2748421/,51.87833,5.59028,A,0
7686,Pukë,AL,Pukë AL,http://sws.geonames.org/3184388/,42.04444,19.89972,I,0
7687,Pulderbos,BE,Pulderbos BE,http://sws.geonames.org/2788539/,51.2171,4.69357,A,0
7688,Puplinge,CH,Puplinge CH,http://sws.geonames.org/3209504/,46.21043,6.23114,H,0
7689,Pupping,AT,Pupping AT,http://sws.geonames.org/2768246/,48.33857,13.99993,D,0
7690,Quern,DE,Quern DE,http://sws.geonames.org/2851385/,54.75,9.71667,C,0
7691,Raab,AT,Raab AT,http://sws.geonames.org/2768180/,48.35243,13.64691,D,0
7692,Racu,RO,Racu RO,http://sws.geonames.org/669301/,46.45178,25.7606,I,0
7693,Radibor,DE,Radibor DE,http://sws.geonames.org/2850980/,51.24481,14.39842,D,0
7694,Radlje ob Dravi,SI,Radlje ob Dravi SI,http://sws.geonames.org/3192121/,46.61417,15.22639,D,1.6094379124341003
7695,Radstadt,AT,Radstadt AT,http://sws.geonames.org/2768098/,47.38333,13.45,D,0
7696,Raedersdorf,FR,Raedersdorf FR,http://sws.geonames.org/2984579/,47.47474,7.36608,D,0
7697,Raedersheim,FR,Raedersheim FR,http://sws.geonames.org/2984578/,47.88895,7.28222,D,1.0986122886681098
7698,Råel,NO,Råel NO,http://sws.geonames.org/3229971/,59.26417,10.44444,C,1.0986122886681098
7699,Rahinge,EE,Rahinge EE,http://sws.geonames.org/589195/,58.38444,26.61056,B,0
7700,Rahm,DE,Rahm DE,http://sws.geonames.org/2850870/,51.43373,6.43015,B,0
7701,Ralingen,DE,Ralingen DE,http://sws.geonames.org/2850740/,49.81667,6.5,F,0.6931471805599453
7702,Rambervillers,FR,Rambervillers FR,http://sws.geonames.org/2984516/,48.3424,6.6358,D,0
7703,Rammersmatt,FR,Rammersmatt FR,http://sws.geonames.org/2984496/,47.79015,7.07133,D,0
7704,Ramnäs,SE,Ramnäs SE,http://sws.geonames.org/2683436/,59.76667,16.2,C,0
7706,Ramsdonk,BE,Ramsdonk BE,http://sws.geonames.org/2788370/,51.015,4.33522,A,0
7707,Ramskapelle,BE,Ramskapelle BE,http://sws.geonames.org/2788365/,51.10974,2.76403,A,0
7708,Randens,FR,Randens FR,http://sws.geonames.org/2984447/,45.54359,6.30215,H,0
7709,Randersacker,DE,Randersacker DE,http://sws.geonames.org/2850523/,49.76021,9.98277,D,0
7710,Rangsdorf,DE,Rangsdorf DE,http://sws.geonames.org/2850490/,52.29126,13.41946,B,0.6931471805599453
7711,Ranis,DE,Ranis DE,http://sws.geonames.org/2850484/,50.66132,11.56912,D,0
7712,Ranstadt,DE,Ranstadt DE,http://sws.geonames.org/2850425/,50.35739,8.98375,D,0.6931471805599453
7713,Ranst,BE,Ranst BE,http://sws.geonames.org/2788348/,51.18983,4.56533,A,0
7714,Ransweiler,DE,Ransweiler DE,http://sws.geonames.org/2850424/,49.66667,7.76667,D,0.6931471805599453
7715,Raschau,DE,Raschau DE,http://sws.geonames.org/2850303/,50.53127,12.83312,D,0
7716,Ratingen,DE,Ratingen DE,http://sws.geonames.org/2850174/,51.29724,6.84929,D,0
7717,Ratten,AT,Ratten AT,http://sws.geonames.org/2767904/,47.48333,15.71667,D,0
7718,Rebaix,BE,Rebaix BE,http://sws.geonames.org/2788301/,50.65996,3.78307,F,0
7719,Rebreuve-Ranchicourt,FR,Rebreuve-Ranchicourt FR,http://sws.geonames.org/2984265/,50.43333,2.55,F,0
7720,Rebstein,CH,Rebstein CH,http://sws.geonames.org/2659089/,47.39812,9.58503,D,0
7721,Rechberghausen,DE,Rechberghausen DE,http://sws.geonames.org/2849740/,48.7308,9.64419,D,0
7722,Rechtenstein,DE,Rechtenstein DE,http://sws.geonames.org/2849705/,48.24077,9.54592,D,0
7723,Reckendorf,DE,Reckendorf DE,http://sws.geonames.org/2849674/,50.01667,10.83333,D,0
7724,Redding,GB,Redding GB,http://sws.geonames.org/11592290/,55.98861,-3.7323,E,0
7725,Regen,DE,Regen DE,http://sws.geonames.org/2849495/,48.9719,13.12824,D,1.9459101490553132
7726,Regensdorf,CH,Regensdorf CH,http://sws.geonames.org/2659083/,47.4341,8.46874,D,0
7727,Rehborn,DE,Rehborn DE,http://sws.geonames.org/2849386/,49.73333,7.68333,D,0
7728,Rehburg,DE,Rehburg DE,http://sws.geonames.org/10629082/,52.47021,9.22581,B,0
7729,Reichelsheim,DE,Reichelsheim DE,http://sws.geonames.org/2849197/,50.35638,8.87446,D,0
7730,Reidenhausen,DE,Reidenhausen DE,http://sws.geonames.org/2848954/,50.05,7.31667,D,0
7731,Reil,DE,Reil DE,http://sws.geonames.org/2848872/,50.01667,7.11667,D,0
7732,Reilingen,DE,Reilingen DE,http://sws.geonames.org/2848867/,49.29833,8.56417,D,0
7733,Reimlingen,DE,Reimlingen DE,http://sws.geonames.org/2848851/,48.81667,10.51667,D,0.6931471805599453
7734,Reiningue,FR,Reiningue FR,http://sws.geonames.org/2984107/,47.75215,7.23327,D,0
7735,Reinsbüttel,DE,Reinsbüttel DE,http://sws.geonames.org/2848729/,54.17881,8.91169,B,0.6931471805599453
7736,Reinsdorf,DE,Reinsdorf DE,http://sws.geonames.org/2848725/,50.69775,12.55555,D,0
7737,Reisiswil,CH,Reisiswil CH,http://sws.geonames.org/8533610/,47.16513,7.84628,D,4.110873864173311
7738,Reis,TR,Reis TR,http://sws.geonames.org/302400/,38.27139,31.57139,I,0
7739,Rekkem,BE,Rekkem BE,http://sws.geonames.org/2788227/,50.7837,3.16346,A,0
7740,Rellingen,DE,Rellingen DE,http://sws.geonames.org/2848340/,53.65,9.81667,B,0
7741,Remda,DE,Remda DE,http://sws.geonames.org/2848326/,50.75944,11.2272,D,0.6931471805599453
7742,Reme,NO,Reme NO,http://sws.geonames.org/9535739/,58.05212,7.19517,C,0.6931471805599453
7743,Remigen,CH,Remigen CH,http://sws.geonames.org/8533220/,47.5186,8.185,D,0
7744,Remoulins,FR,Remoulins FR,http://sws.geonames.org/2984037/,43.93949,4.56799,F,0
7745,Remstädt,DE,Remstädt DE,http://sws.geonames.org/2848259/,50.97897,10.68781,D,0
7746,Renau,ES,Renau ES,http://sws.geonames.org/3112033/,41.22448,1.31083,G,0
7747,Renlies,BE,Renlies BE,http://sws.geonames.org/2788169/,50.1908,4.26682,F,0
7748,Renon - Ritten,IT,Renon - Ritten IT,http://sws.geonames.org/6534786/,46.54152,11.45728,D,0
7749,Renthendorf,DE,Renthendorf DE,http://sws.geonames.org/2848153/,50.79975,11.84704,D,0
7750,Reppel,BE,Reppel BE,http://sws.geonames.org/2788157/,51.15405,5.5624,A,0
7751,Reszel,PL,Reszel PL,http://sws.geonames.org/760488/,54.05042,21.14585,B,0
7752,Retgendorf,DE,Retgendorf DE,http://sws.geonames.org/2848054/,53.72922,11.50359,B,0
7753,Rethem,DE,Rethem DE,http://sws.geonames.org/2848051/,52.78621,9.37862,B,0
7754,Retie,BE,Retie BE,http://sws.geonames.org/2788138/,51.26652,5.08242,A,0
7755,Reuterstadt Stavenhagen,DE,Reuterstadt Stavenhagen DE,http://sws.geonames.org/2847790/,53.69725,12.90468,B,0
7756,Reutigen,CH,Reutigen CH,http://sws.geonames.org/2659067/,46.69363,7.62102,D,0.6931471805599453
7757,Reutte,AT,Reutte AT,http://sws.geonames.org/2767511/,47.48333,10.71667,D,0
7758,Rexpoëde,FR,Rexpoëde FR,http://sws.geonames.org/2983798/,50.93926,2.53914,A,0
7759,Rhaunen,DE,Rhaunen DE,http://sws.geonames.org/2847695/,49.8638,7.34198,D,0
7760,Rheinböllen,DE,Rheinböllen DE,http://sws.geonames.org/2847658/,50.01127,7.67249,D,0
7761,Rhens,DE,Rhens DE,http://sws.geonames.org/2847588/,50.28125,7.6175,D,0.6931471805599453
7762,Ribemont,FR,Ribemont FR,http://sws.geonames.org/2983699/,49.7954,3.45893,F,0
7763,Richelieu,FR,Richelieu FR,http://sws.geonames.org/2983652/,47.01389,0.32406,F,0
7764,Riede,DE,Riede DE,http://sws.geonames.org/2847271/,52.96667,8.95,B,2.1972245773362196
7765,Riedelberg,DE,Riedelberg DE,http://sws.geonames.org/2847263/,49.18333,7.45,D,0.6931471805599453
7766,Riederich,DE,Riederich DE,http://sws.geonames.org/2847198/,48.56029,9.26883,D,0
7767,Riedering,DE,Riedering DE,http://sws.geonames.org/2847195/,47.83874,12.20778,D,0
7768,Riefensberg,AT,Riefensberg AT,http://sws.geonames.org/2767452/,47.50137,9.95838,D,0
7769,Riemst,BE,Riemst BE,http://sws.geonames.org/2788088/,50.80995,5.60131,A,0.6931471805599453
7770,Riethgen,DE,Riethgen DE,http://sws.geonames.org/2846815/,51.25,11.11667,D,1.0986122886681098
7771,Rijkevoort,NL,Rijkevoort NL,http://sws.geonames.org/2748125/,51.65667,5.88611,A,0
7772,Rijkevorsel,BE,Rijkevorsel BE,http://sws.geonames.org/2788051/,51.34795,4.76053,A,0
7773,Rijmenam,BE,Rijmenam BE,http://sws.geonames.org/2788046/,51.0016,4.58405,A,0
7774,Rijsenhout,NL,Rijsenhout NL,http://sws.geonames.org/2748086/,52.25833,4.71389,A,0
7775,Rila,BG,Rila BG,http://sws.geonames.org/727628/,42.13333,23.13333,I,0
7776,Rillaar,BE,Rillaar BE,http://sws.geonames.org/2788028/,50.97376,4.89177,A,0
7777,Rindal,NO,Rindal NO,http://sws.geonames.org/3141866/,63.05547,9.21151,C,0
7778,Ringleben,DE,Ringleben DE,http://sws.geonames.org/2846593/,51.36667,11.21667,D,1.3862943611198906
7779,Ringsberg,DE,Ringsberg DE,http://sws.geonames.org/2846590/,54.80692,9.5981,C,0.6931471805599453
7780,Rinsumageast,NL,Rinsumageast NL,http://sws.geonames.org/2748051/,53.29695,5.94931,A,0
7781,Rions,FR,Rions FR,http://sws.geonames.org/2983483/,44.66378,-0.35113,F,0
7782,Ritschenhausen,DE,Ritschenhausen DE,http://sws.geonames.org/2846426/,50.51018,10.43233,D,0
7783,Ritterhude,DE,Ritterhude DE,http://sws.geonames.org/2846398/,53.18289,8.7355,B,0.6931471805599453
7784,Robertville,BE,Robertville BE,http://sws.geonames.org/2787962/,50.45406,6.12205,F,0
7785,Roborst,BE,Roborst BE,http://sws.geonames.org/2787956/,50.86655,3.75302,A,0
7786,Rocroi,FR,Rocroi FR,http://sws.geonames.org/2983165/,49.9261,4.5222,F,0
7787,Rodach,DE,Rodach DE,http://sws.geonames.org/2846166/,50.3402,10.77869,D,0
7788,Rodalben,DE,Rodalben DE,http://sws.geonames.org/2846158/,49.2394,7.63962,D,0
7789,Rodels,CH,Rodels CH,http://sws.geonames.org/2658999/,46.73716,9.44469,D,0
7790,Rodenbourg,LU,Rodenbourg LU,http://sws.geonames.org/2960141/,49.68671,6.28939,F,0
7791,Rodero,IT,Rodero IT,http://sws.geonames.org/6535751/,45.82398,8.91523,H,0
7792,Roesbrugge-Haringe,BE,Roesbrugge-Haringe BE,http://sws.geonames.org/2787892/,50.9181,2.62538,A,0.6931471805599453
7793,Roești,RO,Roești RO,http://sws.geonames.org/668767/,44.89471,24.13532,I,0
7794,Roetgen,DE,Roetgen DE,http://sws.geonames.org/2844277/,50.65,6.2,D,0
7795,Rohel,NL,Rohel NL,http://sws.geonames.org/2747984/,52.91717,5.83173,A,0
7796,Roksem,BE,Roksem BE,http://sws.geonames.org/2787843/,51.16885,3.0329,A,0
7797,Rollán,ES,Rollán ES,http://sws.geonames.org/3111407/,40.9623,-5.91753,G,0
7798,Rolle,CH,Rolle CH,http://sws.geonames.org/2658989/,46.4582,6.33499,D,0
7799,Rollegem,BE,Rollegem BE,http://sws.geonames.org/2787837/,50.76565,3.26317,A,0
7800,Rollegem-Kapelle,BE,Rollegem-Kapelle BE,http://sws.geonames.org/2787835/,50.8687,3.14635,A,0
7801,Romanswiller,FR,Romanswiller FR,http://sws.geonames.org/2983010/,48.64556,7.40762,D,0
7802,Romershoven,BE,Romershoven BE,http://sws.geonames.org/2787815/,50.85635,5.45986,A,3.044522437723423
7803,Rommele,SE,Rommele SE,http://sws.geonames.org/2681911/,58.18333,12.23333,C,0
7804,Romont,CH,Romont CH,http://sws.geonames.org/6690631/,47.18865,7.34063,D,0
7805,Romsée,BE,Romsée BE,http://sws.geonames.org/2787805/,50.61091,5.66457,F,0
7806,Röns,AT,Röns AT,http://sws.geonames.org/2767231/,47.21667,9.7,D,0
7807,Ronsberg,DE,Ronsberg DE,http://sws.geonames.org/2845212/,47.8958,10.41571,D,1.3862943611198906
7808,Ronsdorf,DE,Ronsdorf DE,http://sws.geonames.org/2845211/,51.22871,7.20008,D,0
7809,Ronsele,BE,Ronsele BE,http://sws.geonames.org/2787767/,51.13056,3.55178,A,0
7810,Ronshausen,DE,Ronshausen DE,http://sws.geonames.org/2845209/,50.95,9.85,D,0
7811,Roosbeek,BE,Roosbeek BE,http://sws.geonames.org/2787735/,50.83608,4.86282,A,0
7812,Roppen,AT,Roppen AT,http://sws.geonames.org/2767227/,47.21667,10.81667,D,0
7813,Roscoff,FR,Roscoff FR,http://sws.geonames.org/2982809/,48.72381,-3.98709,F,0
7814,Rosdorf,DE,Rosdorf DE,http://sws.geonames.org/2845131/,51.5,9.9,D,0
7815,Roseburg,DE,Roseburg DE,http://sws.geonames.org/2845123/,53.52998,10.62643,B,0
7816,Rosheim,FR,Rosheim FR,http://sws.geonames.org/2982790/,48.4971,7.47105,D,0
7817,Roslags Näsby,SE,Roslags Näsby SE,http://sws.geonames.org/2681529/,59.43563,18.05715,C,0
7818,Rosmalen,NL,Rosmalen NL,http://sws.geonames.org/2747910/,51.71667,5.36528,A,0
7819,Roßdorf,DE,Roßdorf DE,http://sws.geonames.org/2844756/,49.85972,8.76167,D,0
7820,Roßdorf,DE,Roßdorf DE,http://sws.geonames.org/2982733/,49.2578,6.0689,F,3.367295829986474
7821,Rossinière,CH,Rossinière CH,http://sws.geonames.org/2658961/,46.46757,7.08368,D,0
7822,Roßtal,DE,Roßtal DE,http://sws.geonames.org/2844616/,49.39567,10.88848,D,0.6931471805599453
7823,Rossum,NL,Rossum NL,http://sws.geonames.org/2747908/,51.80083,5.33333,A,0
7824,Rotem,BE,Rotem BE,http://sws.geonames.org/2787666/,51.05289,5.74096,A,0
7825,Rots,FR,Rots FR,http://sws.geonames.org/2982692/,49.21235,-0.47319,F,3.1354942159291497
7826,Rottweil,DE,Rottweil DE,http://sws.geonames.org/2843636/,48.16783,8.62719,D,0
7827,Rouffach,FR,Rouffach FR,http://sws.geonames.org/2982636/,47.95786,7.30016,D,0
7828,Rouveroy,BE,Rouveroy BE,http://sws.geonames.org/2787626/,50.35598,4.06374,F,0
7829,Roxheim,DE,Roxheim DE,http://sws.geonames.org/2843591/,49.86374,7.8098,D,0
7830,Rozebeke,BE,Rozebeke BE,http://sws.geonames.org/2787594/,50.84946,3.75224,A,1.3862943611198906
7831,Rozem,PT,Rozem PT,http://sws.geonames.org/2734985/,41.14992,-8.18,G,1.6094379124341003
7832,Rreth-Baz,AL,Rreth-Baz AL,http://sws.geonames.org/3184262/,41.66389,19.97361,I,0
7833,Rüdershausen,DE,Rüdershausen DE,http://sws.geonames.org/2843404/,51.58333,10.26667,D,0
7834,Rudkøbing,DK,Rudkøbing DK,http://sws.geonames.org/2614432/,54.93639,10.71019,C,0
7835,Rudna,PL,Rudna PL,http://sws.geonames.org/3086775/,51.50981,16.26363,D,0
7836,Ruen,BG,Ruen BG,http://sws.geonames.org/727547/,42.8,27.28333,I,0.6931471805599453
7837,Rühstädt,DE,Rühstädt DE,http://sws.geonames.org/2843190/,52.91667,11.86667,B,0
7838,Ruisbroek,BE,Ruisbroek BE,http://sws.geonames.org/2787550/,51.08832,4.33127,A,1.791759469228055
7839,Ruiselede,BE,Ruiselede BE,http://sws.geonames.org/2787547/,51.04039,3.39416,A,0
7840,Rulles,BE,Rulles BE,http://sws.geonames.org/2787536/,49.71805,5.55959,F,0
7841,Rumbeke,BE,Rumbeke BE,http://sws.geonames.org/2787532/,50.93248,3.16716,A,0
7843,Rumisberg,CH,Rumisberg CH,http://sws.geonames.org/6691408/,47.26415,7.6403,D,0.6931471805599453
7844,Rummen,BE,Rummen BE,http://sws.geonames.org/2787525/,50.88912,5.16521,A,0
7845,Rümpel,DE,Rümpel DE,http://sws.geonames.org/2843094/,53.78333,10.35,B,0
7846,Rumst,BE,Rumst BE,http://sws.geonames.org/2787521/,51.08153,4.42217,A,0
7847,Runa,PT,Runa PT,http://sws.geonames.org/2263683/,39.06587,-9.20813,G,0
7848,Rünenberg,CH,Rünenberg CH,http://sws.geonames.org/2658926/,47.43349,7.88255,D,4.584967478670572
7849,Rupelmonde,BE,Rupelmonde BE,http://sws.geonames.org/2787512/,51.12931,4.29434,A,0
7850,Ruse,BG,Ruse BG,http://sws.geonames.org/727523/,43.84872,25.9534,I,0
7851,Russin,CH,Russin CH,http://sws.geonames.org/2658916/,46.18696,6.01381,H,0
7852,Rust im Tullnerfeld,AT,Rust im Tullnerfeld AT,http://sws.geonames.org/2766938/,48.30535,15.9288,D,0
7853,Ryptsjerk,NL,Ryptsjerk NL,http://sws.geonames.org/2748099/,53.22238,5.91717,A,1.3862943611198906
7854,Saalburg,DE,Saalburg DE,http://sws.geonames.org/2842706/,50.50241,11.73176,D,1.6094379124341003
7855,Saanen,CH,Saanen CH,http://sws.geonames.org/2658904/,46.48945,7.26003,D,0
7856,Saarlouis,DE,Saarlouis DE,http://sws.geonames.org/2842632/,49.31366,6.75154,D,2.302585092994046
7857,Saerbeck,DE,Saerbeck DE,http://sws.geonames.org/2842441/,52.17372,7.63395,B,0
7858,Saint-Claude,FR,Saint-Claude FR,http://sws.geonames.org/2981077/,46.38679,5.86473,H,2.302585092994046
7859,Saint-Flour,FR,Saint-Flour FR,http://sws.geonames.org/2980104/,45.03374,3.09297,F,0.6931471805599453
7860,Saint-Gilles,BE,Saint-Gilles BE,http://sws.geonames.org/2787413/,50.82763,4.34389,A,0
7861,Saint-Jans-Cappel,FR,Saint-Jans-Cappel FR,http://sws.geonames.org/2979398/,50.76387,2.72227,A,0.6931471805599453
7862,Saint-Palais,FR,Saint-Palais FR,http://sws.geonames.org/2977772/,43.32867,-1.03333,F,0.6931471805599453
7863,Saint-Pierre-le-Moûtier,FR,Saint-Pierre-le-Moûtier FR,http://sws.geonames.org/2977432/,46.79277,3.11657,F,0
7864,Saint-Saëns,FR,Saint-Saëns FR,http://sws.geonames.org/2977100/,49.67302,1.28525,F,0
7865,Saint-Séverin,BE,Saint-Séverin BE,http://sws.geonames.org/2787325/,50.53012,5.41137,F,0
7866,Saint-Sigismond,FR,Saint-Sigismond FR,http://sws.geonames.org/2976930/,46.07472,6.61305,H,0
7867,Saint-Sorlin-en-Bugey,FR,Saint-Sorlin-en-Bugey FR,http://sws.geonames.org/2976896/,45.88576,5.36688,F,0
7868,Saint-Sulpice-sur-Lèze,FR,Saint-Sulpice-sur-Lèze FR,http://sws.geonames.org/2976837/,43.33076,1.32091,F,0
7869,Saint-Ursanne,CH,Saint-Ursanne CH,http://sws.geonames.org/2658858/,47.36474,7.15436,D,2.1972245773362196
7870,Saint-Venant,FR,Saint-Venant FR,http://sws.geonames.org/2976690/,50.61955,2.53946,F,1.0986122886681098
7871,Salcott,GB,Salcott GB,http://sws.geonames.org/2638679/,51.78781,0.82322,E,0
7872,Salda,EE,Salda EE,http://sws.geonames.org/793272/,59.28,26.06639,B,0
7873,Salernes,FR,Salernes FR,http://sws.geonames.org/2976472/,43.56349,6.23398,F,0
7874,Salhouse,GB,Salhouse GB,http://sws.geonames.org/2638667/,52.67365,1.4132,E,0
7875,Salmour,IT,Salmour IT,http://sws.geonames.org/3168634/,44.57556,7.79148,H,1.0986122886681098
7876,Salonta,RO,Salonta RO,http://sws.geonames.org/668129/,46.8,21.65,I,0
7877,Salsburgh,GB,Salsburgh GB,http://sws.geonames.org/11592123/,55.84277,-3.87264,E,0
